DATE,XRP_USDp,XRP_USDv,USDT_USDp,USDT_USDv,ETH_USDp,ETH_USDv,BTC_USDp,BTC_USDv,DOGE_USDp,DOGE_USDv,BNB_USDp,BNB_USDv,ADA_USDp,ADA_USDv
12/6/2020,0.619851,10280250882,1.001203,41702527218,601.908997,11290893016,19345.12109,25293775714,0.003388,40936574,29.540804,249993855,0.158867,886137949
12/7/2020,0.608934,7718537440,1.000571,41553114205,591.843384,10720480962,19191.63086,26896357742,0.003342,36923814,29.378136,238972454,0.15413,789426236
12/8/2020,0.558836,8302771172,0.999706,51018510966,554.827759,14398919320,18321.14453,31692288756,0.003179,52702701,27.636307,323672206,0.140928,939164987
12/9/2020,0.58359,12648574700,1.000384,58645762362,573.479126,15855915840,18553.91602,34420373071,0.003158,45746722,28.129305,323390504,0.148165,1320752603
12/10/2020,0.572954,9695432997,1.000253,42906892986,559.678528,11672582040,18264.99219,25547132265,0.003105,33740988,27.69619,263890750,0.141994,798550525
12/11/2020,0.546483,10708202570,1.000458,46855379778,545.797363,11098819124,18058.9043,27919640985,0.003079,41712942,27.361004,278060132,0.139449,704854539
12/12/2020,0.506401,10925057158,1.000464,37175152958,568.567322,8534557897,18803.65625,21752580802,0.003163,35466155,28.164452,238973887,0.14446,519780651
12/13/2020,0.511464,8534780504,0.999952,39919658599,589.663208,9070377862,19142.38281,25450468637,0.003256,37464323,29.101692,265728020,0.153964,675025745
12/14/2020,0.497712,7110439196,0.999932,34855969067,586.011169,8125837102,19246.64453,22473997681,0.003231,36238516,30.029577,335453986,0.157992,587078385
12/15/2020,0.46971,9052977849,1.000917,41060539775,589.355591,9326645840,19417.07617,26741982541,0.003206,37127782,29.547283,294288115,0.154305,607184173
12/16/2020,0.568628,15158282218,0.999979,65892006749,636.181824,15817248373,21310.59766,44409011479,0.003416,50989880,30.490194,347039607,0.167589,976699799
12/17/2020,0.576677,21429914951,0.999838,1.07E+11,642.868958,25479532147,22805.16211,71378606374,0.00373,172736659,30.184134,479985920,0.163483,1188727265
12/18/2020,0.58428,14936843250,1.000868,68567341447,654.811951,15756303983,23137.96094,40387896275,0.003858,101799430,30.93836,359055461,0.164988,1101018945
12/19/2020,0.579163,11188586674,1.000499,59773866553,659.297913,12830893778,23869.83203,38487546580,0.003927,98447179,33.296356,534843839,0.164714,586684841
12/20/2020,0.556058,9611613770,0.999643,62633975828,638.290833,13375855442,23477.29492,37844228422,0.004625,508066004,34.160297,583559932,0.161988,729191687
12/21/2020,0.516944,9852685075,0.999827,70204823309,609.817871,14419493621,22803.08203,45852713981,0.004787,664160057,32.269527,583000547,0.152656,1139902286
12/22/2020,0.448448,15134323976,0.999641,72277839948,634.854187,14745890080,23783.0293,44171632681,0.004508,239288785,33.482948,563925549,0.156179,1138400653
12/23/2020,0.258602,19793483656,0.999426,85019037325,583.7146,15261413038,23241.3457,51146161904,0.003768,205080908,31.097898,582613805,0.136394,1484453887
12/24/2020,0.337819,16742652289,0.999931,70696999694,611.607178,14317413703,23735.94922,41080759713,0.00457,143405580,32.500591,488263504,0.152883,1470292431
12/25/2020,0.318091,16321189804,1.000168,69379207764,626.410706,13520927700,24664.79102,42068395846,0.004582,136819917,33.164974,421026462,0.157564,1119917804
12/26/2020,0.294713,9984475081,0.998481,70249332948,635.835815,14761125202,26437.03711,48332647295,0.004494,151728507,33.477139,434464851,0.157824,1191970341
12/27/2020,0.283039,9250325478,0.998854,95264858228,682.642334,26093552821,26272.29492,66479895605,0.004548,154526399,33.511848,567285548,0.154422,1578354821
12/28/2020,0.247958,8389871765,0.998603,76757036205,730.397339,24222565862,27084.80859,49056742893,0.004592,99641525,35.844559,611476292,0.176735,1732151279
12/29/2020,0.220962,12970077098,0.99859,76792619209,731.520142,18710683199,27362.4375,45265946774,0.004486,90876497,38.952831,938849532,0.192164,2967669490
12/30/2020,0.211828,8894036560,1.000275,72666964921,751.618958,17294574210,28840.95313,51287442704,0.004636,94834499,38.136299,501223201,0.18404,1849432295
12/31/2020,0.219846,5363979601,1.000598,61468463255,737.803406,13926846861,29001.7207,46754964848,0.004682,85498337,37.376034,404140896,0.181397,1132268397
1/1/2021,0.237444,5888429287,1.001916,60509986287,730.367554,13652004358,29374.15234,40730301359,0.005685,228961515,37.90501,459165743,0.17535,1122218004
1/2/2021,0.221655,4773658725,1.0006,87333964442,774.534973,19740771179,32127.26758,67865420765,0.010615,3421562680,38.241592,521965394,0.177423,1408849504
1/3/2021,0.225848,5109898871,1.000514,1.20E+11,975.50769,45200463368,32782.02344,78665235202,0.009771,2707003608,41.148979,758008613,0.204995,2303857909
1/4/2021,0.236677,6141918380,1.000128,1.26E+11,1040.233032,56945985763,31971.91406,81163475344,0.009767,1372398979,40.926353,807877171,0.224762,3260699086
1/5/2021,0.22675,5378491929,1.002202,1.02E+11,1100.006104,41535932781,33992.42969,67547324782,0.00992,687256067,41.7346,644270927,0.258314,4097207384
1/6/2021,0.250895,7552726810,1.001528,1.16E+11,1207.112183,44699914188,36824.36328,75289433811,0.010465,749915516,42.165955,641021601,0.331898,6170988900
1/7/2021,0.326002,15955049240,1.0004,1.29E+11,1225.678101,40468027280,39371.04297,84762141031,0.009742,520644706,43.44949,829964770,0.29998,5149188552
1/8/2021,0.32323,9825829516,1.000045,1.32E+11,1224.197144,44334826666,40797.60938,88107519480,0.009846,394462164,42.395317,650561500,0.305597,4560690774
1/9/2021,0.326916,7184429145,1.002947,1.03E+11,1281.077271,33233105361,40254.54688,61984162837,0.010194,485842353,43.932854,590039660,0.332973,3655608662
1/10/2021,0.318336,9647740012,1.000223,1.35E+11,1262.246704,40616938053,38356.44141,79980747690,0.00986,458583519,42.448475,701488832,0.304895,3732911206
1/11/2021,0.288905,9787288503,1.000587,1.81E+11,1090.145386,60733630300,35566.65625,1.23E+11,0.008835,637956958,38.371361,890728694,0.275466,4768803200
1/12/2021,0.292123,6557418314,1.000414,1.18E+11,1043.43457,37494601692,33922.96094,74773277909,0.008063,333308457,38.11161,567249584,0.287003,4037298875
1/13/2021,0.30558,4831812051,1.000017,98217076295,1130.73938,30109792795,37316.35938,69364315979,0.008616,240079033,40.135933,542384725,0.313609,2656935144
1/14/2021,0.295438,5277189444,0.998964,97567813514,1218.453003,33410915929,39187.32813,63615990033,0.009397,428369039,41.793682,534108764,0.310396,2686785564
1/15/2021,0.280406,4955409029,0.999845,1.12E+11,1171.834595,35972039310,36825.36719,67760757881,0.009369,398965925,40.91898,562019413,0.30253,3171984602
1/16/2021,0.280188,4116256007,1.000195,1.02E+11,1233.537598,32319240157,36178.14063,57706187875,0.009265,258630480,43.171825,604218252,0.352444,4476161885
1/17/2021,0.277384,3488557208,1.000414,91132972168,1230.172241,29258032819,35791.27734,52359854336,0.009067,254487989,45.684612,664875513,0.379852,5617481334
1/18/2021,0.284769,3239112861,1.000804,81024209658,1257.279541,25817455560,36630.07422,49511702429,0.009171,205025648,45.353172,586905636,0.371428,3480282508
1/19/2021,0.294314,5583136814,1.000436,1.04E+11,1377.295898,47195935190,36069.80469,57244195486,0.009098,249242632,42.785534,750638729,0.369137,2957453653
1/20/2021,0.296518,4528341598,1.000686,1.16E+11,1382.274048,46784030909,35547.75,66834573161,0.00906,220205442,42.606899,684094133,0.375394,3281600988
1/21/2021,0.268946,4453463443,0.999696,1.26E+11,1121.570923,45932464754,30825.69922,75643067688,0.008166,215419839,38.64584,621983627,0.310209,3567902823
1/22/2021,0.272799,4501765714,1.00135,1.22E+11,1236.512207,43918338506,33005.76172,77207272511,0.008524,185490003,40.857571,561072899,0.349577,4066222238
1/23/2021,0.271821,3018882841,1.000555,80722167203,1230.990601,27253895441,32067.64258,48354737975,0.008579,154393737,40.815479,468609053,0.345643,2781033956
1/24/2021,0.273509,2472431875,1.001417,84413124756,1391.609375,36418163554,32289.37891,48643830599,0.008727,162191977,41.881607,450486066,0.353881,2539663711
1/25/2021,0.269089,2925493997,0.999971,1.01E+11,1324.414795,43565777745,32366.39258,59897054838,0.008383,180820875,41.623703,507172505,0.343886,2339817092
1/26/2021,0.268827,2790821503,1.001081,1.02E+11,1357.058105,41572917750,32569.84961,60255421470,0.008255,161173749,41.694736,546536514,0.344234,2557745015
1/27/2021,0.251943,2940937079,1.001764,1.06E+11,1253.187134,39394416990,30432.54688,62576762015,0.007482,204797186,40.994877,519618043,0.31308,2666764973
1/28/2021,0.257278,2935777810,1.001079,1.09E+11,1298.101807,39790481941,31649.60547,78948162368,0.012555,2125005503,42.55307,525149092,0.333303,2980005125
1/29/2021,0.282188,8031899348,1.000486,1.84E+11,1382.522827,53611955259,34316.38672,1.18E+11,0.047162,25403310432,42.852348,651771603,0.348131,3367098095
1/30/2021,0.440244,24417465997,1.001243,1.16E+11,1376.115479,30616574234,34269.52344,65141828798,0.028176,8735576553,44.772278,533768579,0.362619,2866173269
1/31/2021,0.492314,24394851756,1.000808,1.01E+11,1314.986206,25198853581,33114.35938,52754542671,0.037196,8548997882,44.275993,512545443,0.344898,2455679992
2/1/2021,0.371509,34974233953,1.000645,1.18E+11,1369.040527,29210670920,33537.17578,61400400660,0.034875,6319224026,51.607697,1256933735,0.402033,3838085989
2/2/2021,0.36927,12756138062,1.001427,1.12E+11,1515.193726,45437142801,35510.28906,63088585433,0.03152,3090896595,51.056404,1006694242,0.426247,6504904709
2/3/2021,0.39349,8672301822,1.001013,1.06E+11,1660.909546,41874566399,37472.08984,61166818159,0.03712,3146856788,52.242638,714000888,0.4414,3648896567
2/4/2021,0.446449,13193400182,1.000804,1.30E+11,1594.762695,44396871836,36926.06641,68838074392,0.053289,13040837601,55.925125,940905214,0.441051,3553059568
2/5/2021,0.450047,10229060640,1.000131,1.16E+11,1718.650879,40108628454,38144.30859,58598066402,0.046935,6136160058,67.845566,1431595319,0.537874,6808411307
2/6/2021,0.439096,7625571666,1.001129,1.21E+11,1677.846802,39873420648,39266.01172,71326033653,0.057595,5946101275,72.733597,2114553792,0.627886,8109402422
2/7/2021,0.417958,7495069765,1.001211,1.30E+11,1614.227783,39889440151,38903.44141,65500641143,0.078782,14261024073,68.590523,1493688265,0.663238,11252055620
2/8/2021,0.447702,8180714581,1.001044,1.57E+11,1746.616821,48012285956,46196.46484,1.01E+11,0.078825,12844375210,79.831543,2133574291,0.682511,9056514741
2/9/2021,0.471991,9634769935,1.001232,1.56E+11,1768.035034,44180727529,46481.10547,91809846886,0.07007,7348840814,107.899277,4425849540,0.703516,5885048712
2/10/2021,0.503445,13793347172,1.000722,1.67E+11,1744.243408,41916084617,44918.18359,87301089896,0.072896,6785088422,129.737152,7000323240,0.930318,12667653585
2/11/2021,0.524787,8979459920,1.000367,1.45E+11,1783.797974,36021495262,47909.33203,81388911810,0.069676,3818556739,124.434258,2809765027,0.927741,10627183208
2/12/2021,0.608592,13950086407,1.001692,1.47E+11,1843.532593,37905036865,47504.85156,76555041196,0.070069,4190843784,136.948395,2981627650,0.925587,8035829513
2/13/2021,0.628996,14161115005,1.000828,1.53E+11,1814.109863,35359490535,47105.51563,70250456155,0.06645,2618049766,133.452682,2116751635,0.905719,7532474270
2/14/2021,0.594193,10460949240,1.000746,1.38E+11,1805.084106,31439114900,48717.28906,71248675228,0.062537,3984667628,136.426514,2312597445,0.848419,7159401195
2/15/2021,0.548915,10563510365,1.00025,1.63E+11,1779.791016,38955610883,47945.05859,77069903166,0.056591,4944804938,129.567886,2414986848,0.861012,8979888270
2/16/2021,0.520846,10310430732,1.000403,1.41E+11,1781.067505,34269369268,49199.87109,77049582886,0.05352,3409478696,130.056656,1925775294,0.870951,6948621246
2/17/2021,0.535537,9332962077,1.00037,1.39E+11,1848.458252,35955412703,52149.00781,80820545404,0.049376,2976148723,164.670105,5236224271,0.89092,5841828077
2/18/2021,0.532433,5621706995,1.000019,94966568287,1937.449219,28255902969,51679.79688,52054723579,0.059541,4551943638,195.932632,6110987389,0.914119,4918032802
2/19/2021,0.567019,6896487164,1.000201,1.14E+11,1960.164795,26268814253,55888.13281,63495496918,0.055139,2949251418,332.616028,17982945189,0.927649,4582877243
2/20/2021,0.517512,7892199926,1.000068,1.37E+11,1919.534058,34696091102,56099.51953,68145460026,0.054384,3175468554,255.953735,9680520706,1.122958,11454890463
2/21/2021,0.54856,6569716153,1.000332,1.02E+11,1935.601074,23626547717,57539.94531,51897585191,0.05598,2450293068,293.923584,8505963719,1.10052,7042361464
2/22/2021,0.571741,18769236632,1.000111,1.70E+11,1781.99292,42409646036,54207.32031,92052420332,0.053725,3366757324,267.509796,7885768925,1.099151,10562051439
2/23/2021,0.473563,14359021786,1.000032,1.96E+11,1570.203979,52029864713,48824.42578,1.06E+11,0.047392,2394345361,230.994247,8280752930,0.954709,11201900117
2/24/2021,0.471832,8015468859,1.000757,1.29E+11,1626.575684,31329000537,49705.33203,63695521388,0.056555,4148511571,254.359131,7154121651,1.051657,8481334623
2/25/2021,0.434524,5952353924,1.000149,1.05E+11,1475.703735,24481681873,47093.85156,54506565949,0.050167,2356982022,233.885956,4059853073,1.079116,8248286269
2/26/2021,0.4279,6476253874,0.999994,1.25E+11,1446.033691,31435997881,46339.76172,3.51E+11,0.05048,1694323466,221.680435,4167145958,1.241105,14884142109
2/27/2021,0.437809,4756622833,1.001178,94710037977,1459.973145,20742103233,46188.45313,45910946382,0.050083,1286229526,225.249435,2755271254,1.32486,19141980288
2/28/2021,0.414953,4325860134,1.002115,1.06E+11,1416.04895,27637026080,45137.76953,53443887451,0.048052,1408101260,209.574402,3129699003,1.308059,15732556180
3/1/2021,0.447244,3547533777,1.000409,96252860017,1564.707642,24032838645,49631.24219,53891300112,0.050599,1494427207,254.629929,5008256561,1.292388,9775330113
3/2/2021,0.436837,3388591213,1.001022,92797362841,1492.608765,22523669722,48378.98828,47530897720,0.050262,1346282318,239.522537,5882262804,1.225582,8118255106
3/3/2021,0.450279,3304301858,1.000417,94786928488,1575.853149,22674780680,50538.24219,53220811975,0.050592,1093877445,241.09137,5827707431,1.216593,4937160429
3/4/2021,0.486605,6027421637,1.000074,1.03E+11,1541.914307,22906118718,48561.16797,52343816680,0.050048,1170617084,229.945068,5580339595,1.114868,7164490225
3/5/2021,0.458119,4288262516,1.000819,87483469989,1533.275024,21067146937,48927.30469,48625928883,0.049609,1173113591,226.372559,4969642573,1.168523,7325099027
3/6/2021,0.465106,2758849692,1.00019,66739320404,1654.741577,22746262366,48912.38281,34363564661,0.050984,1480482384,226.666855,4489684331,1.131012,5348048001
3/7/2021,0.466867,2364586464,1.000318,70107811561,1723.153809,23809935410,51206.69141,43137459378,0.052122,945455832,240.179214,5081569247,1.133367,4204795554
3/8/2021,0.473597,3587390975,1.000432,88859705060,1834.727905,27630991158,52246.52344,48597428048,0.061949,3554150800,240.318665,5016770824,1.118053,3557114310
3/9/2021,0.485988,3020728025,1.000668,95447392493,1868.048828,23461244507,54824.11719,50912227385,0.057998,2466159943,293.463226,8676266998,1.195161,5317733185
3/10/2021,0.463166,3271277631,1.000526,94996172814,1799.16626,25154173185,56008.55078,57295577614,0.056004,1534489620,279.358032,4544623650,1.135003,4215428913
3/11/2021,0.45296,3186670815,1.000583,93576067866,1826.194946,24013132909,57805.12109,56772343595,0.055918,1233383425,289.790802,4676132222,1.12479,3633460869
3/12/2021,0.441131,3326213717,1.000343,99392797660,1772.102417,22435821312,57332.08984,55689944702,0.055349,1287767221,263.685822,3960814749,1.039144,4224893051
3/13/2021,0.459924,3212270555,0.999845,1.05E+11,1924.685425,25014689475,61243.08594,60669829814,0.062432,1869833076,276.104706,2903774859,1.103314,5871086058
3/14/2021,0.442112,2509435800,0.999791,83527066354,1854.564331,19344589211,59302.31641,43901225564,0.058592,2752132530,264.636749,2044273970,1.059154,3738147940
3/15/2021,0.437555,3116009271,1.000374,1.11E+11,1791.702271,26244738810,55907.19922,66419369890,0.057088,1738710876,254.660828,2488528410,1.033539,4545451677
3/16/2021,0.4626,7382009786,1.000058,1.01E+11,1806.971802,23828509590,56804.90234,59749798599,0.058607,1393771913,258.100677,2425543830,1.242953,9502962157
3/17/2021,0.472417,4341765347,0.999083,94297363539,1823.449341,24512917348,58870.89453,60258313191,0.057653,861926643,269.854858,2271426252,1.378673,10046495758
3/18/2021,0.472919,3265976425,1.000925,87360030730,1782.855103,23263845504,57858.92188,55746041000,0.057383,909777445,261.704803,2445995134,1.239006,11392835545
3/19/2021,0.471171,2626051305,1.002632,78992617747,1817.624146,21249297710,58346.65234,49063873786,0.058328,964747809,264.057434,1873443830,1.30217,7970282918
3/20/2021,0.526991,6757879312,1.00223,78910215980,1812.634644,22677674970,58313.64453,50361731222,0.058961,1012934488,264.741669,2004752539,1.206541,4316999916
3/21/2021,0.519835,5539749484,1.00128,75434025575,1788.217041,22977404620,57523.42188,51943414539,0.057234,759592996,264.886169,1718563711,1.18914,4064084727
3/22/2021,0.549942,9732075816,1.001811,86052511859,1691.333984,23599296129,54529.14453,56521454974,0.054962,696918565,255.900192,2323911466,1.109874,4058067310
3/23/2021,0.556595,7610195005,1.001195,87718238071,1678.650146,21998237965,54738.94531,56435023914,0.053556,1040781777,255.689667,2010488139,1.121552,4609407773
3/24/2021,0.488837,5446433135,1.001301,97177670255,1593.413452,31228051473,52774.26563,70567223787,0.051702,934537959,249.851379,2385752951,1.075002,3759287517
3/25/2021,0.517498,6061921454,1.001016,97273950074,1595.359253,29650328701,51704.16016,67999812841,0.051448,1084214116,234.885437,2314734091,1.101574,5732698268
3/26/2021,0.567055,5807865028,1.001222,82935770974,1702.842041,22548516548,55137.3125,56652197978,0.053952,776280028,255.104568,2099285452,1.213969,6325795912
3/27/2021,0.550443,3684247475,1.000601,73586222744,1716.494629,18102277710,55973.51172,47266542233,0.054377,753844053,269.102325,2457659540,1.176577,3106871131
3/28/2021,0.550756,2795107715,1.000607,69313550904,1691.355957,16599472938,55950.74609,47686580918,0.053698,460472975,269.191284,2527142069,1.191124,2397009016
3/29/2021,0.567871,3549650231,0.999759,80873581836,1819.684937,22796570548,57750.19922,57625587027,0.054052,537919140,275.21463,2067448661,1.202541,2554597106
3/30/2021,0.566859,3831603058,1.000896,82702790409,1846.033691,22512781703,58917.69141,54414116432,0.0539,728906171,311.426483,4039620710,1.213317,2517422843
3/31/2021,0.573869,4849764990,1.00002,1.11E+11,1918.362061,30226902621,58918.83203,65520826225,0.053657,653389282,302.063446,3545493416,1.193264,3190463749
4/1/2021,0.579292,4725008531,1.000464,1.08E+11,1977.276855,30914259795,59095.80859,61669163792,0.061986,5816046822,335.212891,3718677616,1.189244,2309789364
4/2/2021,0.616569,5404854336,1.000576,1.04E+11,2143.225586,34862511022,59384.3125,58727860620,0.057664,2166925111,339.007721,3950524039,1.196509,2909026267
4/3/2021,0.590915,6757992981,1.003085,1.10E+11,2028.422485,32011518871,57603.89063,59641344484,0.055804,1136931403,323.133514,2953164849,1.173277,3355350115
4/4/2021,0.646729,4613898769,1.003402,99459708393,2093.122803,26006501902,58758.55469,50749662970,0.057404,938035097,351.62439,3200674446,1.19142,2166855014
4/5/2021,0.920473,26415199263,1.000254,1.32E+11,2107.887207,28889391170,59057.87891,60706272115,0.059696,1513832721,367.772491,4073047973,1.2143,2992739340
4/6/2021,1.096266,36955175105,1.00168,1.46E+11,2118.378906,29222865881,58192.35938,66058027988,0.064458,2608613912,403.590759,5277448222,1.255354,6301229657
4/7/2021,0.917576,21942171678,1.001855,1.61E+11,1971.077271,36116271935,56048.9375,75645303584,0.059028,2857060849,374.658813,5976362849,1.175149,4771395490
4/8/2021,1.052756,12888349509,1.000167,1.00E+11,2088.57373,25312956529,58323.95313,53053855641,0.061464,1055257541,418.038391,4550316562,1.219436,2315835365
4/9/2021,1.020837,10235269531,1.001098,86500025530,2072.108887,19812472092,58245.00391,46655208546,0.061684,1060465774,453.178467,4701175013,1.20354,1678933674
4/10/2021,1.374416,25547794935,1.000469,1.12E+11,2135.942139,24986243611,59793.23438,58238470525,0.063845,1369793118,472.560333,6160670397,1.218758,2481275569
4/11/2021,1.36053,21224874412,1.002177,1.00E+11,2157.656982,19692836132,60204.96484,46280252580,0.074649,6646627317,525.385559,5697422904,1.266735,3636786443
4/12/2021,1.467735,13216559312,0.999937,1.07E+11,2139.353271,21727936609,59893.45313,51828688519,0.070767,2687720380,598.722656,14436315725,1.316127,4918248258
4/13/2021,1.794001,31123574741,0.999275,1.37E+11,2299.187744,29456642939,63503.45703,69983454362,0.093445,7176815090,549.586548,9433830832,1.411786,5896543066
4/14/2021,1.839236,29025829007,1.00159,1.72E+11,2435.10498,35592822986,63109.69531,77451779687,0.121517,20977679327,549.591858,7452346448,1.45542,9596107541
4/15/2021,1.766067,15403982671,1.000877,1.34E+11,2519.116211,32325606817,63314.01172,60954381579,0.182207,17916620386,542.63208,4608061831,1.481588,5337358369
4/16/2021,1.557527,20594074869,1.002345,2.32E+11,2431.946533,36196928256,61572.78906,84293007468,0.36587,69410680685,510.220184,6886285728,1.416949,5692183858
4/17/2021,1.560055,14507135285,1.01153,1.79E+11,2344.89502,32349808978,60683.82031,66138759198,0.284173,31413404067,520.416748,5195399091,1.384869,4058018560
4/18/2021,1.405998,22933939682,1.000104,2.26E+11,2237.136963,50696368718,56216.18359,97468872758,0.320475,23464350388,481.034241,6711806048,1.275501,7454680286
4/19/2021,1.315044,17637508685,0.999865,1.70E+11,2166.188721,34060654971,55724.26563,65344865159,0.407318,30641432779,505.092926,7141301320,1.197959,5665978235
4/20/2021,1.383299,15562116615,0.999938,1.71E+11,2330.210938,39433483315,56473.03125,67849323955,0.3195,28130646191,587.029114,9330924061,1.265934,4855633658
4/21/2021,1.296498,12545052977,0.999932,1.31E+11,2364.751709,38899067643,53906.08984,54926612466,0.306925,12723463706,546.02356,8456300946,1.206735,4078624182
4/22/2021,1.159682,14899537552,1.00009,1.67E+11,2403.535156,53575904724,51762.27344,74798630778,0.260967,11879823706,506.013,8342960849,1.147017,4693396293
4/23/2021,1.16966,20235915090,1.000162,2.01E+11,2363.586182,55413933925,51093.65234,86668667320,0.248509,16165566164,526.565247,8893557870,1.155702,7196378408
4/24/2021,1.048706,8586287312,0.999909,1.05E+11,2211.625732,31854226936,50050.86719,49014494781,0.270212,11057578568,496.41507,4070234640,1.101355,3566224272
4/25/2021,1.032256,8573604939,0.999934,91733321074,2316.05957,31814355546,49004.25391,46117114240,0.251111,6849914675,505.077057,3419309603,1.08825,2465672138
4/26/2021,1.368506,15417459290,1.000042,1.15E+11,2534.481689,35208325408,54021.75391,58284039825,0.270674,5118886527,534.577698,4072866875,1.234019,3201086934
4/27/2021,1.400955,13584693517,1.000062,1.01E+11,2662.865234,32275969215,55033.11719,49448222757,0.272188,3590611310,568.47052,4050720272,1.306927,2985492683
4/28/2021,1.358601,9272726011,1.000052,1.07E+11,2746.380127,34269031076,54824.70313,48000572955,0.323682,14464343767,562.632568,3648784689,1.335666,2981476669
4/29/2021,1.39936,7633164142,0.999966,93716158086,2756.876953,32578127990,53555.10938,46088929780,0.305169,5027354503,599.706543,6585918998,1.308014,3997566407
4/30/2021,1.591674,14160854005,1.000009,99120376275,2773.207031,29777179889,57750.17578,52395931985,0.337561,5290390982,624.080566,5741358048,1.352449,2691072833
5/1/2021,1.651025,8206771323,1.000111,93561408428,2945.892822,28726205272,57828.05078,42836427360,0.392987,10123343703,619.347229,4065705136,1.353071,2030816122
5/2/2021,1.562641,6933641361,1.000132,87140031400,2952.056152,28032013047,56631.07813,38177405335,0.376046,8040406918,622.101013,3765184551,1.326812,1994291746
5/3/2021,1.555995,7612512785,1.000165,1.15E+11,3431.086182,49174290212,57200.29297,51713139031,0.441707,10526649978,675.684082,5274868721,1.36203,2398404766
5/4/2021,1.392376,12855752789,0.999951,1.85E+11,3253.629395,62402045158,53333.53906,68564706967,0.541334,38238126181,611.200317,5728175230,1.274111,3342089372
5/5/2021,1.614512,13318453320,0.999875,1.95E+11,3522.783203,48334198383,57424.00781,69241316747,0.657633,42525098292,651.66272,4248449283,1.475529,4797068103
5/6/2021,1.600581,16099528279,1.000169,2.09E+11,3490.880371,44300394788,56396.51563,69523285106,0.580804,18989900291,633.280396,3975000211,1.650124,10679657004
5/7/2021,1.581755,10400571927,1.000166,1.96E+11,3484.729004,39607240515,57356.40234,68434023376,0.684777,28615083657,624.563293,3658116306,1.653453,7324573762
5/8/2021,1.562598,6349608020,1.000078,1.55E+11,3902.647705,50208491286,58803.77734,65382980634,0.636439,25555125135,646.10083,3910931715,1.619554,3959173109
5/9/2021,1.535293,8243079607,1.000058,1.77E+11,3928.844727,50568290278,58232.31641,65906690347,0.57007,46138063928,662.228577,4321052943,1.770562,8065503276
5/10/2021,1.389006,11181774844,1.000137,1.97E+11,3952.293945,62691789007,55859.79688,71776546298,0.449964,16514521828,631.35199,5157435389,1.644696,6463330466
5/11/2021,1.477682,7973181908,0.999967,1.75E+11,4168.701172,52679737865,56704.57422,61308396325,0.495231,14566975476,672.333923,4865455319,1.764077,5428571805
5/12/2021,1.247864,9272699846,0.999993,1.80E+11,3785.848633,69023382175,49150.53516,75215403907,0.385376,8621337859,588.185181,4311561442,1.552775,5338469591
5/13/2021,1.35891,12358993946,0.999868,2.39E+11,3715.148438,78398214539,49716.19141,96721152926,0.490374,18663174069,571.434509,7417114170,1.933668,14513419581
5/14/2021,1.402917,7570332417,0.999965,1.58E+11,4079.057373,48174271215,49880.53516,55737497453,0.559604,20466177002,603.128296,3735474448,2.004796,7654204713
5/15/2021,1.48588,13321419261,0.999823,1.60E+11,3638.12207,42422321751,46760.1875,59161047474,0.507972,9836892944,563.041687,3480395174,2.174027,15517858775
5/16/2021,1.452606,12405363634,0.999975,1.56E+11,3587.506104,47359478734,46456.05859,64047871555,0.514895,9541552064,562.829834,4047395255,2.309113,12524150427
5/17/2021,1.4963,13573485606,0.999802,1.74E+11,3282.397705,54061732774,43537.51172,74903638450,0.487892,7330830504,511.964386,5123430659,2.032226,11250259740
5/18/2021,1.590734,14847139298,1.00068,1.39E+11,3380.070068,40416525218,42909.40234,56187365084,0.476115,4802902841,508.022308,3548216902,2.003662,6744829200
5/19/2021,1.070313,20523476458,1.001616,2.79E+11,2460.679199,84482912776,37002.44141,1.26E+11,0.333123,15072620946,339.025482,8779943654,1.482521,16313794033
5/20/2021,1.185537,13626658452,1.001852,2.03E+11,2784.294189,67610826680,40782.73828,88281943359,0.400194,12415484460,393.612762,7093839295,1.810469,11788522531
5/21/2021,1.006976,10998911191,1.001888,1.76E+11,2430.621338,53774070802,37304.69141,82051616861,0.359382,7452862203,326.296326,6291181865,1.552277,9055414507
5/22/2021,0.906317,8750076614,1.001555,1.23E+11,2295.705566,42089937660,37536.63281,57377273240,0.342371,5243222352,299.504089,3871242832,1.463622,6572397780
5/23/2021,0.797015,10816054413,1.001674,1.66E+11,2109.579834,56005721977,34770.58203,78469274361,0.308071,7143545371,262.945679,5336233746,1.325436,9297651823
5/24/2021,0.992835,8239461926,1.001472,1.51E+11,2643.591064,53697121740,38705.98047,67359584098,0.366162,6821088755,345.309631,6066277282,1.549485,7365907636
5/25/2021,0.976187,8637179369,1.001149,1.33E+11,2706.628906,49558333256,38402.22266,56211915803,0.346302,5544552739,344.113983,5656677341,1.555369,5723130829
5/26/2021,1.033725,6376977398,1.001766,1.15E+11,2888.69873,42499766020,39294.19922,51346735160,0.353693,3355793260,379.854309,4502557689,1.782702,6638876193
5/27/2021,0.970235,5204084865,1.000991,98115089359,2736.488525,33373635283,38436.96875,43210968721,0.332945,2485942309,367.655792,3965850350,1.64596,4266751905
5/28/2021,0.900148,6082828979,1.000481,1.14E+11,2419.90625,39999114805,35697.60547,55200191952,0.311205,3289455640,329.879913,4482824807,1.511987,5373114660
5/29/2021,0.831788,5156278121,1.000392,93338666927,2279.51416,33773720220,34616.06641,45231013335,0.30311,2470710737,305.052155,3070017878,1.406232,3902596499
